,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
177,baalat1,Susan W FL 🌊,47863689,1289350071394344961,/baalat1/status/1289350071394344961,2020-07-31 23:59:46,1596239986,He’s a disaster ☠️☠️☠️☠️☠️,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">He’s a <strong>disaster</strong> <img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/><img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/><img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/><img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/><img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/></p>",[],[],False,[],,0,0,0,False,True,1289348143880916993,"[{'screen_name': 'thehill', 'user_id': '1917731'}]"
178,BookishDi,Diana 📚🦦🇨🇦🇲🇽,34262142,1289350046102638593,/BookishDi/status/1289350046102638593,2020-07-31 23:59:40,1596239980,The nerve of GRRM talking up the fan awards after the shit he talked after the Hugo’s Loser Party disaster,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The nerve of GRRM talking up the fan awards after the shit he talked after the Hugo’s Loser Party <strong>disaster</strong></p>",[],[],False,[],,1,0,0,False,False,,[]
179,yanilalz,queen of disaster,1048707008,1289349988196130816,/yanilalz/status/1289349988196130816,2020-07-31 23:59:26,1596239966,"En una de esta lgm me voy a rapar hina, no se descuiden ok","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En una de esta lgm me voy a rapar hina, no se descuiden ok</p>",[],[],False,[],,1,0,0,False,False,,[]
180,ClancyRoberts72,Clancy Roberts,991684162112208896,1289349972681347072,/ClancyRoberts72/status/1289349972681347072,2020-07-31 23:59:23,1596239963,Haha #MoscowMitch is a complete political disaster. What a joke,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Haha <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MoscowMitch?src=hash""><s>#</s><b>MoscowMitch</b></a> is a complete political <strong>disaster</strong>. What a joke</p>",[],['MoscowMitch'],False,[],,1,0,0,False,True,1289327194276270080,"[{'screen_name': 'ResisterSis20', 'user_id': '328756439'}, {'screen_name': 'donwinslow', 'user_id': '255812611'}]"
181,ExposureJb,JB Exposure,817409031962693632,1289349939865071616,/ExposureJb/status/1289349939865071616,2020-07-31 23:59:15,1596239955,"And. Again no http://responsibity.You  are on your own. 
Hopefully the Gov of your state/local elected officials are a proven competent cohesive team where priority is the safety/best interests of all. As if a deadly pandemic needs another disaster to make landfall. https://twitter.com/WhiteHouse/status/1289342863667388416 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">And. Again no <a class=""twitter-timeline-link"" data-expanded-url=""http://responsibity.You"" dir=""ltr"" href=""https://t.co/P592MgvYPr"" rel=""nofollow noopener"" target=""_blank"" title=""http://responsibity.You""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">responsibity.You</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> are on your own. 
Hopefully the Gov of your state/local elected officials are a proven competent cohesive team where priority is the safety/best interests of all. As if a deadly pandemic needs another <strong>disaster</strong> to make landfall. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/WhiteHouse/status/1289342863667388416"" dir=""ltr"" href=""https://t.co/8ZLudeqhPv"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/WhiteHouse/status/1289342863667388416""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/WhiteHouse/sta</span><span class=""invisible"">tus/1289342863667388416</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['http://responsibity.You', 'https://twitter.com/WhiteHouse/status/1289342863667388416']",[],False,[],,0,0,0,False,False,,[]
182,blueyes988,Mark,593352059,1289349929010253828,/blueyes988/status/1289349929010253828,2020-07-31 23:59:12,1596239952,"Unfortunately...6 months to Late!!!

Your mismanagement has created a Prolonged Health & Economic Disaster!

152,000+ Dead Americans!!!

17,000,000+ Unemployed Americans!!!

10,000,000+ less employed Americans than when you entered office in January 2017!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Unfortunately...6 months to Late!!!

Your mismanagement has created a Prolonged Health &amp; Economic <strong>Disaster</strong>!

152,000+ Dead Americans!!!

17,000,000+ Unemployed Americans!!!

10,000,000+ less employed Americans than when you entered office in January 2017!</p>",[],[],False,[],,0,0,0,False,True,1289324289989066753,"[{'screen_name': 'GOP', 'user_id': '11134252'}, {'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]"
183,LuxuryGold__,VIXEN ✨,485925736,1289349917761105920,/LuxuryGold__/status/1289349917761105920,2020-07-31 23:59:10,1596239950,When we collide it’s a beautiful disaster 🖤,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When we collide it’s a beautiful <strong>disaster</strong> <img alt=""🖤"" aria-label=""Emoji: Black heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5a4.png"" title=""Black heart""/></p>",[],[],False,[],,0,0,0,False,False,,[]
184,Peninsu27165569,Peninsula,1289347418996109313,1289349916595109888,/Peninsu27165569/status/1289349916595109888,2020-07-31 23:59:09,1596239949,"Movie Synopsis:
Peninsula takes place four years after Train to Busan as the characters fight to escape the land that is in ruins due to an unprecedented disaster. pic.twitter.com/lDLXAAGVNz","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Movie Synopsis:
Peninsula takes place four years after Train to Busan as the characters fight to escape the land that is in ruins due to an unprecedented <strong>disaster</strong>. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/lDLXAAGVNz"">pic.twitter.com/lDLXAAGVNz</a></p>",[],[],True,['https://pbs.twimg.com/media/EeSw2dJU8AIMxJh.jpg'],,1,1,1,True,False,,[]
185,dbbddbbddbbddb,Db,1869130514,1289349894000349184,/dbbddbbddbbddb/status/1289349894000349184,2020-07-31 23:59:04,1596239944,It will be a disaster...but only for trump and his crime syndicate family and friends. Jail time.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It will be a <strong>disaster</strong>...but only for trump and his crime syndicate family and friends. Jail time.</p>",[],[],False,[],,2,0,0,False,True,1289279509737480193,"[{'screen_name': 'realTuckFrumper', 'user_id': '55060090'}]"
186,stomper1985,Stomper1985,2715259011,1289349878875746304,/stomper1985/status/1289349878875746304,2020-07-31 23:59:00,1596239940,This is going to be a fucking disaster. https://twitter.com/rob29899/status/1289323856558055424 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is going to be a fucking <strong>disaster</strong>. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/rob29899/status/1289323856558055424"" dir=""ltr"" href=""https://t.co/Y8gfs3eMxg"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/rob29899/status/1289323856558055424""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/rob29899/statu</span><span class=""invisible"">s/1289323856558055424</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/rob29899/status/1289323856558055424'],[],False,[],,0,0,0,False,False,,[]
187,ChrisinHuaHin,Christopher Davidson,907429297979133953,1289349867576258562,/ChrisinHuaHin/status/1289349867576258562,2020-07-31 23:58:58,1596239938,"It’s the trump virus now 
You are a disaster and can’t blame China for this","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It’s the trump virus now 
You are a <strong>disaster</strong> and can’t blame China for this</p>",[],[],False,[],,0,0,0,False,True,1289283091635122176,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}, {'screen_name': 'WhiteHouse', 'user_id': '822215673812119553'}]"
188,BLewisColorado,Bungobob,964655554382594048,1289349839541555200,/BLewisColorado/status/1289349839541555200,2020-07-31 23:58:51,1596239931,Well he got the economic disaster part right. https://twitter.com/davidaxelrod/status/1288963650804420609 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Well he got the economic <strong>disaster</strong> part right. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/davidaxelrod/status/1288963650804420609"" dir=""ltr"" href=""https://t.co/Zsis3stfP9"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/davidaxelrod/status/1288963650804420609""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/davidaxelrod/s</span><span class=""invisible"">tatus/1288963650804420609</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/davidaxelrod/status/1288963650804420609'],[],False,[],,0,0,0,False,False,,[]
189,AndyLrb,AndyLRB,1412968560,1289349810164621313,/AndyLrb/status/1289349810164621313,2020-07-31 23:58:44,1596239924,Really? I would gravely worry about you being president. I can't image what a disaster you would be. You are not up to it. Get the Dems to choose someone who can string a few sentences together.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Really? I would gravely worry about you being president. I can't image what a <strong>disaster</strong> you would be. You are not up to it. Get the Dems to choose someone who can string a few sentences together.</p>",[],[],False,[],,0,0,0,False,True,1288980193831337984,"[{'screen_name': 'JoeBiden', 'user_id': '939091'}]"
190,RubyRubes556,Kim Gilliland,35421650,1289349789499273216,/RubyRubes556/status/1289349789499273216,2020-07-31 23:58:39,1596239919,Because we're used to cleaning up the republican's disasters.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Because we're used to cleaning up the republican's <strong>disasters</strong>.</p>",[],[],False,[],,0,0,0,False,True,1289346356201439232,"[{'screen_name': 'PattyArquette', 'user_id': '122533830'}]"
191,jenniferlaing,jennifer laing,27129267,1289349786500345856,/jenniferlaing/status/1289349786500345856,2020-07-31 23:58:38,1596239918,"The US economy is teetering on the brink of disaster, and the Senate adjourned for the weekend
https://www.cnn.com/2020/07/31/politics/stimulus-negotiations-state-of-play/index.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The US economy is teetering on the brink of <strong>disaster</strong>, and the Senate adjourned for the weekend
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.cnn.com/2020/07/31/politics/stimulus-negotiations-state-of-play/index.html"" dir=""ltr"" href=""https://t.co/q1LL90ycNu"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.cnn.com/2020/07/31/politics/stimulus-negotiations-state-of-play/index.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">cnn.com/2020/07/31/pol</span><span class=""invisible"">itics/stimulus-negotiations-state-of-play/index.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.cnn.com/2020/07/31/politics/stimulus-negotiations-state-of-play/index.html'],[],False,[],,0,0,0,False,False,,[]
192,JoniJones669,jjones669,792845953615142912,1289350118898929664,/JoniJones669/status/1289350118898929664,2020-07-31 23:59:57,1596239997,Nope. It was the 5 governors and their nursing home disasters that caused thousands of deaths.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Nope. It was the 5 governors and their nursing home <strong>disasters</strong> that caused thousands of deaths.</p>",[],[],False,[],,1,0,0,False,True,1287128840393850887,"[{'screen_name': 'cindy_m_healey', 'user_id': '391137125'}, {'screen_name': 'Robinbarrettgc1', 'user_id': '1046585387546599424'}]"
193,e_aagyei,a fellow of infinite jest,3816546327,1289350089018880003,/e_aagyei/status/1289350089018880003,2020-07-31 23:59:50,1596239990,"Inefficient, no defense, iso scorer. He’s a recipe for disaster. I just can’t rate him","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Inefficient, no defense, iso scorer. He’s a recipe for <strong>disaster</strong>. I just can’t rate him</p>",[],[],False,[],,0,0,0,False,True,1289345980878319618,"[{'screen_name': '1lukem', 'user_id': '1230211652567609344'}]"
194,olasloucifer,a wonderful disaster,1119584042708549633,1289350079107739648,/olasloucifer/status/1289350079107739648,2020-07-31 23:59:48,1596239988,there is no good before pic w/ the long hair but :)pic.twitter.com/7vmp26a9Uf,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">there is no good before pic w/ the long hair but :)<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/7vmp26a9Uf"">pic.twitter.com/7vmp26a9Uf</a></p>",[],[],True,['https://pbs.twimg.com/media/EeSxD1MX0AECC5F.jpg'],,16,0,6,True,False,,[]
195,GersonCA33,Master of Disaster,564885879,1289350078474289152,/GersonCA33/status/1289350078474289152,2020-07-31 23:59:48,1596239988,"En ese caso, me urgen unos chilaquiles!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En ese caso, me urgen unos chilaquiles!</p>",[],[],False,[],,1,0,0,False,True,1289322054550827008,"[{'screen_name': 'nancycastv', 'user_id': '141745637'}]"
196,baalat1,Susan W FL 🌊,47863689,1289350071394344961,/baalat1/status/1289350071394344961,2020-07-31 23:59:46,1596239986,He’s a disaster ☠️☠️☠️☠️☠️,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">He’s a <strong>disaster</strong> <img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/><img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/><img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/><img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/><img alt=""☠️"" aria-label=""Emoji: Skull and crossbones"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2620.png"" title=""Skull and crossbones""/></p>",[],[],False,[],,0,0,0,False,True,1289348143880916993,"[{'screen_name': 'thehill', 'user_id': '1917731'}]"
197,BookishDi,Diana 📚🦦🇨🇦🇲🇽,34262142,1289350046102638593,/BookishDi/status/1289350046102638593,2020-07-31 23:59:40,1596239980,The nerve of GRRM talking up the fan awards after the shit he talked after the Hugo’s Loser Party disaster,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The nerve of GRRM talking up the fan awards after the shit he talked after the Hugo’s Loser Party <strong>disaster</strong></p>",[],[],False,[],,1,0,0,False,False,,[]
198,yanilalz,queen of disaster,1048707008,1289349988196130816,/yanilalz/status/1289349988196130816,2020-07-31 23:59:26,1596239966,"En una de esta lgm me voy a rapar hina, no se descuiden ok","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">En una de esta lgm me voy a rapar hina, no se descuiden ok</p>",[],[],False,[],,1,0,0,False,False,,[]
199,ClancyRoberts72,Clancy Roberts,991684162112208896,1289349972681347072,/ClancyRoberts72/status/1289349972681347072,2020-07-31 23:59:23,1596239963,Haha #MoscowMitch is a complete political disaster. What a joke,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Haha <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MoscowMitch?src=hash""><s>#</s><b>MoscowMitch</b></a> is a complete political <strong>disaster</strong>. What a joke</p>",[],['MoscowMitch'],False,[],,1,0,0,False,True,1289327194276270080,"[{'screen_name': 'ResisterSis20', 'user_id': '328756439'}, {'screen_name': 'donwinslow', 'user_id': '255812611'}]"
200,ExposureJb,JB Exposure,817409031962693632,1289349939865071616,/ExposureJb/status/1289349939865071616,2020-07-31 23:59:15,1596239955,"And. Again no http://responsibity.You  are on your own. 
Hopefully the Gov of your state/local elected officials are a proven competent cohesive team where priority is the safety/best interests of all. As if a deadly pandemic needs another disaster to make landfall. https://twitter.com/WhiteHouse/status/1289342863667388416 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">And. Again no <a class=""twitter-timeline-link"" data-expanded-url=""http://responsibity.You"" dir=""ltr"" href=""https://t.co/P592MgvYPr"" rel=""nofollow noopener"" target=""_blank"" title=""http://responsibity.You""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">responsibity.You</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> are on your own. 
Hopefully the Gov of your state/local elected officials are a proven competent cohesive team where priority is the safety/best interests of all. As if a deadly pandemic needs another <strong>disaster</strong> to make landfall. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/WhiteHouse/status/1289342863667388416"" dir=""ltr"" href=""https://t.co/8ZLudeqhPv"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/WhiteHouse/status/1289342863667388416""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/WhiteHouse/sta</span><span class=""invisible"">tus/1289342863667388416</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['http://responsibity.You', 'https://twitter.com/WhiteHouse/status/1289342863667388416']",[],False,[],,0,0,0,False,False,,[]
201,blueyes988,Mark,593352059,1289349929010253828,/blueyes988/status/1289349929010253828,2020-07-31 23:59:12,1596239952,"Unfortunately...6 months to Late!!!

Your mismanagement has created a Prolonged Health & Economic Disaster!

152,000+ Dead Americans!!!

17,000,000+ Unemployed Americans!!!

10,000,000+ less employed Americans than when you entered office in January 2017!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Unfortunately...6 months to Late!!!

Your mismanagement has created a Prolonged Health &amp; Economic <strong>Disaster</strong>!

152,000+ Dead Americans!!!

17,000,000+ Unemployed Americans!!!

10,000,000+ less employed Americans than when you entered office in January 2017!</p>",[],[],False,[],,0,0,0,False,True,1289324289989066753,"[{'screen_name': 'GOP', 'user_id': '11134252'}, {'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]"
202,LuxuryGold__,VIXEN ✨,485925736,1289349917761105920,/LuxuryGold__/status/1289349917761105920,2020-07-31 23:59:10,1596239950,When we collide it’s a beautiful disaster 🖤,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When we collide it’s a beautiful <strong>disaster</strong> <img alt=""🖤"" aria-label=""Emoji: Black heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f5a4.png"" title=""Black heart""/></p>",[],[],False,[],,0,0,0,False,False,,[]
203,Peninsu27165569,Peninsula,1289347418996109313,1289349916595109888,/Peninsu27165569/status/1289349916595109888,2020-07-31 23:59:09,1596239949,"Movie Synopsis:
Peninsula takes place four years after Train to Busan as the characters fight to escape the land that is in ruins due to an unprecedented disaster. pic.twitter.com/lDLXAAGVNz","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Movie Synopsis:
Peninsula takes place four years after Train to Busan as the characters fight to escape the land that is in ruins due to an unprecedented <strong>disaster</strong>. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/lDLXAAGVNz"">pic.twitter.com/lDLXAAGVNz</a></p>",[],[],True,['https://pbs.twimg.com/media/EeSw2dJU8AIMxJh.jpg'],,1,1,1,True,False,,[]
204,dbbddbbddbbddb,Db,1869130514,1289349894000349184,/dbbddbbddbbddb/status/1289349894000349184,2020-07-31 23:59:04,1596239944,It will be a disaster...but only for trump and his crime syndicate family and friends. Jail time.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It will be a <strong>disaster</strong>...but only for trump and his crime syndicate family and friends. Jail time.</p>",[],[],False,[],,2,0,0,False,True,1289279509737480193,"[{'screen_name': 'realTuckFrumper', 'user_id': '55060090'}]"
205,stomper1985,Stomper1985,2715259011,1289349878875746304,/stomper1985/status/1289349878875746304,2020-07-31 23:59:00,1596239940,This is going to be a fucking disaster. https://twitter.com/rob29899/status/1289323856558055424 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is going to be a fucking <strong>disaster</strong>. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/rob29899/status/1289323856558055424"" dir=""ltr"" href=""https://t.co/Y8gfs3eMxg"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/rob29899/status/1289323856558055424""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/rob29899/statu</span><span class=""invisible"">s/1289323856558055424</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/rob29899/status/1289323856558055424'],[],False,[],,0,0,0,False,False,,[]
206,ChrisinHuaHin,Christopher Davidson,907429297979133953,1289349867576258562,/ChrisinHuaHin/status/1289349867576258562,2020-07-31 23:58:58,1596239938,"It’s the trump virus now 
You are a disaster and can’t blame China for this","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It’s the trump virus now 
You are a <strong>disaster</strong> and can’t blame China for this</p>",[],[],False,[],,0,0,0,False,True,1289283091635122176,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}, {'screen_name': 'WhiteHouse', 'user_id': '822215673812119553'}]"
207,BLewisColorado,Bungobob,964655554382594048,1289349839541555200,/BLewisColorado/status/1289349839541555200,2020-07-31 23:58:51,1596239931,Well he got the economic disaster part right. https://twitter.com/davidaxelrod/status/1288963650804420609 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Well he got the economic <strong>disaster</strong> part right. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/davidaxelrod/status/1288963650804420609"" dir=""ltr"" href=""https://t.co/Zsis3stfP9"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/davidaxelrod/status/1288963650804420609""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/davidaxelrod/s</span><span class=""invisible"">tatus/1288963650804420609</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/davidaxelrod/status/1288963650804420609'],[],False,[],,0,0,0,False,False,,[]
208,AndyLrb,AndyLRB,1412968560,1289349810164621313,/AndyLrb/status/1289349810164621313,2020-07-31 23:58:44,1596239924,Really? I would gravely worry about you being president. I can't image what a disaster you would be. You are not up to it. Get the Dems to choose someone who can string a few sentences together.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Really? I would gravely worry about you being president. I can't image what a <strong>disaster</strong> you would be. You are not up to it. Get the Dems to choose someone who can string a few sentences together.</p>",[],[],False,[],,0,0,0,False,True,1288980193831337984,"[{'screen_name': 'JoeBiden', 'user_id': '939091'}]"
209,RubyRubes556,Kim Gilliland,35421650,1289349789499273216,/RubyRubes556/status/1289349789499273216,2020-07-31 23:58:39,1596239919,Because we're used to cleaning up the republican's disasters.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Because we're used to cleaning up the republican's <strong>disasters</strong>.</p>",[],[],False,[],,0,0,0,False,True,1289346356201439232,"[{'screen_name': 'PattyArquette', 'user_id': '122533830'}]"
210,jenniferlaing,jennifer laing,27129267,1289349786500345856,/jenniferlaing/status/1289349786500345856,2020-07-31 23:58:38,1596239918,"The US economy is teetering on the brink of disaster, and the Senate adjourned for the weekend
https://www.cnn.com/2020/07/31/politics/stimulus-negotiations-state-of-play/index.html …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The US economy is teetering on the brink of <strong>disaster</strong>, and the Senate adjourned for the weekend
<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.cnn.com/2020/07/31/politics/stimulus-negotiations-state-of-play/index.html"" dir=""ltr"" href=""https://t.co/q1LL90ycNu"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.cnn.com/2020/07/31/politics/stimulus-negotiations-state-of-play/index.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">cnn.com/2020/07/31/pol</span><span class=""invisible"">itics/stimulus-negotiations-state-of-play/index.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.cnn.com/2020/07/31/politics/stimulus-negotiations-state-of-play/index.html'],[],False,[],,0,0,0,False,False,,[]
211,yd52,bob cox,71895505,1289349782083899392,/yd52/status/1289349782083899392,2020-07-31 23:58:37,1596239917,"BTW: While the USA is burning, the climate disaster continues to unfold. https://twitter.com/Alex_Verbeek/status/1204756063012184065 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">BTW: While the USA is burning, the climate <strong>disaster</strong> continues to unfold. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/Alex_Verbeek/status/1204756063012184065"" dir=""ltr"" href=""https://t.co/EWLeVtiTKe"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/Alex_Verbeek/status/1204756063012184065""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/Alex_Verbeek/s</span><span class=""invisible"">tatus/1204756063012184065</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/Alex_Verbeek/status/1204756063012184065'],[],False,[],,0,1,0,False,False,,[]
212,MinaJahandz,Mina Joon,29990614,1289349778250162176,/MinaJahandz/status/1289349778250162176,2020-07-31 23:58:36,1596239916,People are receiving unsolicited packages of seeds from China but not their ballots. Mail-in voting is a total fraud! Total disaster!,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">People are receiving unsolicited packages of seeds from China but not their ballots. Mail-in voting is a total fraud! Total <strong>disaster</strong>!</p>",[],[],False,[],,0,0,0,False,True,1288809157722877952,"[{'screen_name': 'realDonaldTrump', 'user_id': '25073877'}]"
